"","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","P_TYPE","S_RADIUS_EST","S_TYPE_TEMP","P_HABITABLE"
"HD 80606 b",0.357069767578815,0.946937718194999,-1.05975270312024,"Jovian",-0.144917104822616,"G","non-habitable"
"K2-80 b.1",-0.286471806009879,-0.00440918789715567,-0.152144504133384,"Superterran",-0.198207500739674,"G","non-habitable"
"HD 215152 d",-0.390441720720748,-0.295390780177897,-0.108343950058596,"Terran",-0.242093709141958,"K","non-habitable"
"HD 85512 b.1",-0.0296750718374951,0.594706146643981,-1.1672682224892,"Terran",-0.248363167485142,"K","non-habitable"
"HD 145457 b",0.791752652869372,1.19854854566835,0.229058769989681,"Jovian",2.82680614984631,"K","non-habitable"
"Kepler-178 c",-0.27135964502978,0.0343688914109027,0.0317772654404136,"Neptunian",-0.135512917307841,"G","non-habitable"
"HIP 74890 b",2.18312823917846,2.04680929978354,-0.978394873115066,"Jovian",1.33780979334025,"K","non-habitable"
"HD 72659 b",3.70159928622727,2.87084389537281,-2.34313677097423,"Jovian",-0.0132584796157647,"G","non-habitable"
"Kepler-722 c",0.298864883518482,0.915124479445363,-0.796483838939041,"Neptunian",-0.141782375651024,"G","non-habitable"
"Kepler-616 c.1",0.214322732263607,0.832570998046348,-0.796405079151861,"Neptunian",-0.166860209023758,"G","non-habitable"
"Kepler-1420 b",-0.442739117678035,-0.534279353544452,0.258212720008879,"Terran",-0.223285334112408,"K","non-habitable"
"WASP-160 B b",-0.48906085826637,-0.798974632443789,0.64265996149856,"Jovian",-0.198207500739674,"K","non-habitable"
"HD 18742 b.1",1.95045272810765,2.00767777241872,-0.930574906217933,"Jovian",1.13718712635839,"G","non-habitable"
"HD 39091 b",2.87031352443499,2.56253740915946,-2.24641803268064,"Jovian",-0.126108729793066,"G","non-habitable"
"Kepler-1104 b",-0.448130621271332,-0.66864118859613,1.05364472459962,"Terran",-0.0289321254737232,"F","non-habitable"
"HAT-P-24 b",-0.480834463226055,-0.84905400136255,1.21984075481502,"Jovian",-0.0383363129884983,"F","non-habitable"
"Kepler-1144 b",-0.298995695896344,-0.0606673277107962,0.0414660695532774,"Superterran",-0.169994938195349,"G","non-habitable"
"K2-212 b",-0.411974619306864,-0.347575322108609,-0.330054582997116,"Neptunian",-0.267171542514692,"K","non-habitable"
"WASP-142 b",-0.51387736949892,-1.04533533114563,1.52162058096399,"Jovian",0.0431666454728857,"F","non-habitable"
"Kepler-561 b.1",0.0289522459263613,0.594074135907553,-0.621195299998578,"Jovian",-0.176264396538533,"G","non-habitable"
"WASP-144 b",-0.521252315378357,-1.00597492618869,0.832963533868188,"Jovian",-0.217015875769225,"K","non-habitable"
"Kepler-119 b",-0.513164838026654,-0.982264429732156,0.894538486712341,"Neptunian",-0.20761168825445,"G","non-habitable"
"Kepler-1557 b",-0.480573627155957,-0.802247892381121,1.02529597437501,"Superterran",-0.104165625591924,"F","non-habitable"
"CoRoT-17 b",-0.486945341885846,-0.799020419162098,1.21066608186541,"Jovian",0.0274929996149273,"G","non-habitable"
"Kepler-637 b",-0.174866509479979,0.0985008562842729,0.593773340276494,"Neptunian",0.331561729259321,"F","non-habitable"
"Kepler-1301 b",-0.407004653135592,-0.385330194224432,0.113561257575928,"Terran",-0.217015875769225,"K","non-habitable"
"HIP 57274 d",1.11821015946631,1.69143723360108,-2.06202935560911,"Jovian",-0.226420063284,"K","non-habitable"
"Kepler-980 b",-0.359837750584702,-0.264337909967956,0.348204290940078,"Neptunian",-0.138647646479432,"G","non-habitable"
"Kepler-295 d",-0.166036020747103,0.300382504026231,-0.350303546465901,"Terran",-0.188803313224899,"G","non-habitable"
"Kepler-224 b",-0.506050861146093,-0.877998912683683,0.504048038438531,"Terran",-0.257767354999917,"K","non-habitable"
"Kepler-864 b",-0.446612568783535,-0.600181827456919,0.616618972051961,"Superterran",-0.157456021508982,"G","non-habitable"
"Kepler-1647 b",2.63158259191276,2.21117467201265,-1.6905127018676,"Jovian",0.0901875830467611,"F","non-habitable"
"NGC 2682 YBP 1514 b",-0.460715244234797,-0.661303860185855,0.545758631458301,"Jovian",-0.207395614507381,"G","non-habitable"
"HD 109271 c.1",-0.157801918250909,0.251500414580505,-0.0829421788124087,"Neptunian",-0.0860762006978781,"G","non-habitable"
"K2-285 d",-0.324004042313355,-0.314778228488039,-0.258425528928918,"Superterran",-0.223285334112408,"K","non-habitable"
"Kepler-968 b",-0.495038493826924,-0.807792817791982,0.304321394674113,"Superterran",-0.251497896656733,"K","non-habitable"
"Kepler-1378 b.1",-0.384039812719787,-0.246879979778183,-0.370754830398745,"Superterran",-0.260902084171508,"K","non-habitable"
"Kepler-818 b",-0.387766867146655,-0.335434484612935,0.261407254329594,"Neptunian",-0.182533854881716,"G","non-habitable"
"K2-141 c",-0.435214965571383,-0.463724973365399,-0.0773545981417156,"Jovian",-0.257767354999917,"K","non-habitable"
"Kepler-700 b",0.164276477441975,0.771685431336665,-0.763876436785947,"Neptunian",-0.169994938195349,"G","non-habitable"
"Kepler-260 b.1",-0.419964011562993,-0.436682645172983,0.233204572795243,"Superterran",-0.201342229911266,"K","non-habitable"
"Kepler-215 b",-0.39947209511862,-0.370287945125272,0.420420563288953,"Superterran",-0.148051833994207,"G","non-habitable"
"POTS-1 b",-0.507614170358358,-0.874307909250205,0.208286533271657,"Jovian",-0.285979917544242,"K","non-habitable"
"Kepler-207 b",-0.527454862560635,-1.1315254978334,1.61202183970264,"Superterran",0.0274929996149273,"G","non-habitable"
"Kepler-190 b",-0.525067414780527,-1.0513154923609,0.835295349172778,"Superterran",-0.220150604940816,"K","non-habitable"
"Kepler-884 b",-0.448876071084057,-0.611168654090748,0.570854119214468,"Terran",-0.176264396538533,"G","non-habitable"
"Kepler-330 b",-0.419964011562993,-0.432347408864029,0.058359839896394,"Terran",-0.24522843831355,"K","non-habitable"
"Kepler-1272 b",-0.000911001409653778,0.522314304041425,-0.392298638956876,"Superterran",-0.129243458964657,"G","non-habitable"
"K2-197 b",-0.407193419779295,-0.42652546162578,0.354698522394637,"Neptunian",-0.179399125710124,"G","non-habitable"
"HD 76700 b",-0.477799086919745,-0.776001808974758,1.00829892834431,"Jovian",-0.0414710421600899,"G","non-habitable"
"NGC 2682 YBP 1194 b.2",-0.427850305528769,-0.515974235505071,0.523522573567549,"Jovian",-0.156978853034483,"G","non-habitable"
"Kepler-1099 b.1",-0.518183205681817,-1.02480559829643,1.13996216116867,"Neptunian",-0.157456021508982,"G","non-habitable"
"HD 22781 b",1.30306465423656,1.80251992391112,-2.14376802975765,"Jovian",-0.245904050818257,"K","non-habitable"
"Kepler-1321 c",-0.531835124942906,-1.01477776031988,0.259157368613873,"Superterran",-0.304788292573792,"K","non-habitable"
"K2-174 b",-0.30603926509999,0.00837864593489377,-0.592661125776578,"Neptunian",-0.257767354999917,"K","non-habitable"
"K2-63 b.3",-0.227206889173025,0.0267343891463389,0.518677571560652,"Neptunian",0.040031916301294,"F","non-habitable"
"WASP-80 b.1",-0.514590107591885,-0.886766139290006,0.178996380091952,"Jovian",-0.285979917544242,"K","non-habitable"
"Kepler-80 b",-0.443396611162584,-0.509524889103594,-0.0563489730597371,"Neptunian",-0.257767354999917,"K","non-habitable"
"Kepler-625 c",-0.474710369490881,-0.754809731333967,0.756248985971751,"Terran",-0.169994938195349,"G","non-habitable"
"Kepler-271 d",-0.461323105661281,-0.649535605891505,0.537025827619542,"Subterran",-0.198207500739674,"G","non-habitable"
